Date(UTC);Pair;Base Asset;Quote Asset;Type;Price;Amount;Total;Fee;Fee Coin
2025-07-19 23:30:52;XRP/EUR;XRP;EUR;SELL;2.9447;109.6;322.73912;0.30660216;EUR
2025-07-19 23:30:52;XRP/EUR;XRP;EUR;SELL;2.9447;671.3;1976.77711;1.87793825;EUR
2025-07-19 23:30:37;ETH/EUR;ETH;EUR;SELL;3081.05;0.2868;883.64514;0.83946288;EUR
2025-07-19 23:30:37;ETH/EUR;ETH;EUR;SELL;3081.05;0.4579;1410.812795;1.34027216;EUR
2025-07-19 23:30:25;XRP/EUR;XRP;EUR;BUY;2.9434;484.2;1425.19428;0.45999;XRP
2025-07-19 23:30:25;XRP/EUR;XRP;EUR;BUY;2.9434;296.7;873.30678;0.281865;XRP
2025-07-19 23:30:01;ETH/EUR;ETH;EUR;BUY;3080.72;0.2331;718.115832;0.00022145;ETH
2025-07-19 23:30:01;ETH/EUR;ETH;EUR;BUY;3080.53;0.513;1580.31189;0.00048735;ETH
2025-07-19 23:22:08;XRP/EUR;XRP;EUR;SELL;2.9433;779.8;2295.18534;2.18042607;EUR
2025-07-19 23:21:57;XRP/EUR;XRP;EUR;BUY;2.9433;109.6;322.58568;0.10412;XRP
2025-07-19 23:21:57;XRP/EUR;XRP;EUR;BUY;2.9433;671.7;1977.01461;0.638115;XRP
2025-07-19 23:17:12;ETH/EUR;ETH;EUR;SELL;3080.56;0.2;616.112;0.5853064;EUR
2025-07-19 23:17:12;ETH/EUR;ETH;EUR;SELL;3080.43;0.1202;370.267686;0.3517543;EUR
2025-07-19 23:17:12;ETH/EUR;ETH;EUR;SELL;3080.56;0.2868;883.504608;0.83932938;EUR
2025-07-19 23:17:12;ETH/EUR;ETH;EUR;SELL;3080.56;0.1396;430.046176;0.40854387;EUR
2025-07-19 23:17:00;ETH/EUR;ETH;EUR;BUY;3080.57;0.2868;883.507476;0.00027246;ETH
2025-07-19 23:17:00;ETH/EUR;ETH;EUR;BUY;3080.81;0.1841;567.177121;0.0001749;ETH
2025-07-19 23:17:00;ETH/EUR;ETH;EUR;BUY;3080.72;0.1396;430.068512;0.00013262;ETH
2025-07-19 23:17:00;ETH/EUR;ETH;EUR;BUY;3080.82;0.0634;195.323988;0.00006023;ETH
2025-07-19 23:17:00;ETH/EUR;ETH;EUR;BUY;3080.7;0.002;6.1614;0.0000019;ETH
2025-07-19 23:17:00;ETH/EUR;ETH;EUR;BUY;3080.8;0.0707;217.81256;0.00006717;ETH
2025-07-19 23:15:45;ETH/EUR;ETH;EUR;SELL;3079.79;0.3;923.937;0.87774015;EUR
2025-07-19 23:15:45;ETH/EUR;ETH;EUR;SELL;3079.79;0.2868;883.283772;0.83911958;EUR
2025-07-19 23:15:45;ETH/EUR;ETH;EUR;SELL;3079.79;0.1589;489.378631;0.4649097;EUR
2025-07-19 23:15:34;ETH/EUR;ETH;EUR;BUY;3079.27;0.2868;883.134636;0.00027246;ETH
2025-07-19 23:15:34;ETH/EUR;ETH;EUR;BUY;3079.27;0.2364;727.939428;0.00022458;ETH
2025-07-19 23:15:34;ETH/EUR;ETH;EUR;BUY;3079.27;0.2239;689.448553;0.00021271;ETH
2025-07-19 23:13:27;ETH/EUR;ETH;EUR;SELL;3079.8;0.3974;1223.91252;1.16271689;EUR
2025-07-19 23:13:27;ETH/EUR;ETH;EUR;SELL;3079.8;0.002;6.1596;0.00585162;EUR
2025-07-19 23:13:27;ETH/EUR;ETH;EUR;SELL;3080.16;0.002;6.16032;0.0058523;EUR
2025-07-19 23:13:27;ETH/EUR;ETH;EUR;SELL;3079.81;0.1707;525.723567;0.49943739;EUR
2025-07-19 23:13:27;ETH/EUR;ETH;EUR;SELL;3079.82;0.0353;108.717646;0.10328176;EUR
2025-07-19 23:13:27;ETH/EUR;ETH;EUR;SELL;3080.16;0.1396;429.990336;0.40849082;EUR
2025-07-19 23:13:15;ETH/EUR;ETH;EUR;BUY;3080.33;0.2355;725.417715;0.00022373;ETH
2025-07-19 23:13:15;ETH/EUR;ETH;EUR;BUY;3080.17;0.2868;883.392756;0.00027246;ETH
2025-07-19 23:13:15;ETH/EUR;ETH;EUR;BUY;3080.32;0.1125;346.536;0.00010688;ETH
2025-07-19 23:13:15;ETH/EUR;ETH;EUR;BUY;3080.37;0.1122;345.617514;0.00010659;ETH
2025-07-19 23:12:02;ETH/EUR;ETH;EUR;SELL;3081.59;0.2327;717.085993;0.68123169;EUR
2025-07-19 23:12:02;ETH/EUR;ETH;EUR;SELL;3081.59;0.513;1580.85567;1.50181289;EUR
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3081.24;0.002;6.16248;0.0000019;ETH
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3081.42;0.002;6.16284;0.0000019;ETH
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3081.54;0.1629;501.982866;0.00015476;ETH
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3081.55;0.2187;673.934985;0.00020777;ETH
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3081.48;0.0025;7.7037;0.00000238;ETH
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3080.95;0.0272;83.80184;0.00002584;ETH
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3081.56;0.2229;686.879724;0.00021176;ETH
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3081.36;0.07;215.6952;0.0000665;ETH
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3081.54;0.0355;109.39467;0.00003373;ETH
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3081.06;0.002;6.16212;0.0000019;ETH
2025-07-19 23:11:49;ETH/EUR;ETH;EUR;BUY;3080.88;0.0014;4.313232;0.00000133;ETH
2025-07-19 23:08:54;ETH/EUR;ETH;EUR;SELL;3079.2;0.2868;883.11456;0.83895883;EUR
2025-07-19 23:08:54;ETH/EUR;ETH;EUR;SELL;3078.9;0.002;6.1578;0.00584991;EUR
2025-07-19 23:08:54;ETH/EUR;ETH;EUR;SELL;3079.26;0.002;6.15852;0.00585059;EUR
2025-07-19 23:08:54;ETH/EUR;ETH;EUR;SELL;3079.08;0.002;6.15816;0.00585025;EUR
2025-07-19 23:08:54;ETH/EUR;ETH;EUR;SELL;3078.9;0.2431;748.48059;0.71105656;EUR
2025-07-19 23:08:54;ETH/EUR;ETH;EUR;SELL;3079.37;0.1396;429.880052;0.40838605;EUR
2025-07-19 23:08:54;ETH/EUR;ETH;EUR;SELL;3079.44;0.002;6.15888;0.00585094;EUR
2025-07-19 23:08:54;ETH/EUR;ETH;EUR;SELL;3079.51;0.07;215.5657;0.20478742;EUR
2025-07-19 23:08:43;ETH/EUR;ETH;EUR;BUY;3079.81;0.2868;883.289508;0.00027246;ETH
2025-07-19 23:08:43;ETH/EUR;ETH;EUR;BUY;3079.98;0.0497;153.075006;0.00004722;ETH
2025-07-19 23:08:43;ETH/EUR;ETH;EUR;BUY;3079.81;0.411;1265.80191;0.00039045;ETH
2025-07-19 23:07:27;ETH/EUR;ETH;EUR;SELL;3082.37;0.1644;506.741628;0.48140455;EUR
2025-07-19 23:07:27;ETH/EUR;ETH;EUR;SELL;3082.39;0.069;212.68491;0.20205066;EUR
2025-07-19 23:07:27;ETH/EUR;ETH;EUR;SELL;3082.38;0.1728;532.635264;0.5060035;EUR
2025-07-19 23:07:27;ETH/EUR;ETH;EUR;SELL;3082.67;0.2;616.534;0.5857073;EUR
2025-07-19 23:07:27;ETH/EUR;ETH;EUR;SELL;3082.67;0.1395;430.032465;0.40853084;EUR
2025-07-19 23:07:15;ETH/EUR;ETH;EUR;BUY;3082.68;0.002;6.16536;0.0000019;ETH
2025-07-19 23:07:15;ETH/EUR;ETH;EUR;BUY;3082.5;0.2868;884.061;0.00027246;ETH
2025-07-19 23:07:15;ETH/EUR;ETH;EUR;BUY;3082.72;0.4193;1292.584496;0.00039834;ETH
2025-07-19 23:07:15;ETH/EUR;ETH;EUR;BUY;3082.5;0.0004;1.233;0.00000038;ETH
2025-07-19 23:07:15;ETH/EUR;ETH;EUR;BUY;3082.67;0.0386;118.991062;0.00003667;ETH
2025-07-19 23:05:59;ETH/EUR;ETH;EUR;SELL;3081.7;0.1365;420.65205;0.39961945;EUR
2025-07-19 23:05:59;ETH/EUR;ETH;EUR;SELL;3081.71;0.2;616.342;0.5855249;EUR
2025-07-19 23:05:59;ETH/EUR;ETH;EUR;SELL;3081.87;0.411;1266.64857;1.20331614;EUR
2025-07-19 23:05:48;ETH/EUR;ETH;EUR;BUY;3081.52;0.2868;883.779936;0.00027246;ETH
2025-07-19 23:05:48;ETH/EUR;ETH;EUR;BUY;3081.62;0.0609;187.670658;0.00005786;ETH
2025-07-19 23:05:48;ETH/EUR;ETH;EUR;BUY;3081.52;0.3998;1231.991696;0.00037981;ETH
2025-07-19 22:56:06;ETH/EUR;ETH;EUR;SELL;3079.63;0.1258;387.417454;0.36804658;EUR
2025-07-19 22:56:06;ETH/EUR;ETH;EUR;SELL;3079.67;0.2283;703.088661;0.66793423;EUR
2025-07-19 22:56:06;ETH/EUR;ETH;EUR;SELL;3079.64;0.0442;136.120088;0.12931408;EUR
2025-07-19 22:56:06;ETH/EUR;ETH;EUR;SELL;3079.7;0.2;615.94;0.585143;EUR
2025-07-19 22:56:06;ETH/EUR;ETH;EUR;SELL;3079.78;0.0025;7.69945;0.00731448;EUR
2025-07-19 22:56:06;ETH/EUR;ETH;EUR;SELL;3079.8;0.002;6.1596;0.00585162;EUR
2025-07-19 22:56:06;ETH/EUR;ETH;EUR;SELL;3080.16;0.002;6.16032;0.0058523;EUR
2025-07-19 22:56:06;ETH/EUR;ETH;EUR;SELL;3079.98;0.002;6.15996;0.00585196;EUR
2025-07-19 22:56:06;ETH/EUR;ETH;EUR;SELL;3080.07;0.1396;429.977772;0.40847888;EUR
2025-07-19 22:55:56;ETH/EUR;ETH;EUR;BUY;3080.51;0.302;930.31402;0.0002869;ETH
2025-07-19 22:55:56;ETH/EUR;ETH;EUR;BUY;3080.51;0.159;489.80109;0.00015105;ETH
2025-07-19 22:55:56;ETH/EUR;ETH;EUR;BUY;3080.51;0.2868;883.490268;0.00027246;ETH
2025-07-19 22:53:03;ETH/EUR;ETH;EUR;SELL;3081.46;0.1091;336.187286;0.31937792;EUR
2025-07-19 22:53:03;ETH/EUR;ETH;EUR;SELL;3081.47;0.0883;272.093801;0.25848911;EUR
2025-07-19 22:53:03;ETH/EUR;ETH;EUR;SELL;3081.79;0.411;1266.61569;1.20328491;EUR
2025-07-19 22:53:03;ETH/EUR;ETH;EUR;SELL;3081.79;0.1395;429.909705;0.40841422;EUR
2025-07-19 22:52:53;ETH/EUR;ETH;EUR;BUY;3080.59;0.3008;926.641472;0.00028576;ETH
2025-07-19 22:52:53;ETH/EUR;ETH;EUR;BUY;3080.59;0.1471;453.154789;0.00013975;ETH
2025-07-19 22:52:53;ETH/EUR;ETH;EUR;BUY;3080.59;0.3;924.177;0.000285;ETH
2025-07-19 22:51:38;BTC/EUR;BTC;EUR;SELL;101365.14;0.01752;1775.9172528;1.68712139;EUR
2025-07-19 22:51:38;BTC/EUR;BTC;EUR;SELL;101365.14;0.00747;757.1975958;0.71933772;EUR
2025-07-19 22:51:24;ETH/EUR;ETH;EUR;SELL;3080.69;0.2868;883.541892;0.8393648;EUR
2025-07-19 22:51:24;ETH/EUR;ETH;EUR;SELL;3080.69;0.1226;377.692594;0.35880796;EUR
2025-07-19 22:51:24;ETH/EUR;ETH;EUR;SELL;3080.69;0.1417;436.533773;0.41470708;EUR
2025-07-19 22:51:24;ETH/EUR;ETH;EUR;SELL;3080.69;0.1958;603.199102;0.57303915;EUR
2025-07-19 22:51:12;BTC/EUR;BTC;EUR;BUY;101365.15;0.0038;385.18757;0.00000361;BTC
2025-07-19 22:51:12;BTC/EUR;BTC;EUR;BUY;101363.18;0.00714;723.7331052;0.00000678;BTC
2025-07-19 22:51:12;BTC/EUR;BTC;EUR;BUY;101363.18;0.00101;102.3768118;0.00000096;BTC
2025-07-19 22:51:12;BTC/EUR;BTC;EUR;BUY;101363.18;0.01307;1324.8167626;0.00001242;BTC
2025-07-19 22:50:48;ETH/EUR;ETH;EUR;BUY;3080.17;0.0506;155.856602;0.00004807;ETH
2025-07-19 22:50:48;ETH/EUR;ETH;EUR;BUY;3080.17;0.411;1265.94987;0.00039045;ETH
2025-07-19 22:50:48;ETH/EUR;ETH;EUR;BUY;3080.17;0.2868;883.392756;0.00027246;ETH
2025-07-19 22:49:37;BTC/EUR;BTC;EUR;SELL;101375.07;0.00084;85.1550588;0.08089731;EUR
2025-07-19 22:49:37;BTC/EUR;BTC;EUR;SELL;101375.07;0.00744;754.2305208;0.71651899;EUR
2025-07-19 22:49:37;BTC/EUR;BTC;EUR;SELL;101375.07;0.0167;1692.963669;1.60831549;EUR
2025-07-19 22:49:27;BTC/EUR;BTC;EUR;BUY;101375.08;0.00195;197.681406;0.00000185;BTC
2025-07-19 22:49:27;BTC/EUR;BTC;EUR;BUY;101372.58;0.01123;1138.4140734;0.00001067;BTC
2025-07-19 22:49:27;BTC/EUR;BTC;EUR;BUY;101372.63;0.00086;87.1804618;0.00000082;BTC
2025-07-19 22:49:27;BTC/EUR;BTC;EUR;BUY;101369.9;0.00193;195.643907;0.00000183;BTC
2025-07-19 22:49:27;BTC/EUR;BTC;EUR;BUY;101373.09;0.00006;6.0823854;0.00000006;BTC
2025-07-19 22:49:27;BTC/EUR;BTC;EUR;BUY;101369.9;0.00503;509.890597;0.00000478;BTC
2025-07-19 22:49:27;BTC/EUR;BTC;EUR;BUY;101369.9;0.00367;372.027533;0.00000349;BTC
2025-07-19 22:49:27;BTC/EUR;BTC;EUR;BUY;101372.63;0.00029;29.3980627;0.00000028;BTC
2025-07-19 22:48:15;BTC/EUR;BTC;EUR;SELL;101368.64;0.01256;1273.1901184;1.20953061;EUR
2025-07-19 22:48:15;BTC/EUR;BTC;EUR;SELL;101368.64;0.00744;754.1826816;0.71647355;EUR
2025-07-19 22:48:15;BTC/EUR;BTC;EUR;SELL;101368.64;0.00503;509.8842592;0.48439005;EUR
2025-07-19 22:48:05;BTC/EUR;BTC;EUR;BUY;101368.65;0.01136;1151.547864;0.00001079;BTC
2025-07-19 22:48:05;BTC/EUR;BTC;EUR;BUY;101368.65;0.01367;1385.7094455;0.00001299;BTC
2025-07-19 22:46:51;BTC/EUR;BTC;EUR;SELL;101359.05;0.00041;41.5572105;0.03947935;EUR
2025-07-19 22:46:51;BTC/EUR;BTC;EUR;SELL;101352.68;0.02454;2487.1947672;2.36283503;EUR
2025-07-19 22:46:51;BTC/EUR;BTC;EUR;SELL;101357.4;0.00006;6.081444;0.00577737;EUR
2025-07-19 22:46:41;BTC/EUR;BTC;EUR;BUY;101367.87;0.02092;2120.6158404;0.00001987;BTC
2025-07-19 22:46:41;BTC/EUR;BTC;EUR;BUY;101367.87;0.00412;417.6356244;0.00000391;BTC
2025-07-19 22:45:27;BTC/EUR;BTC;EUR;SELL;101386.19;0.01929;1955.7396051;1.85795262;EUR
2025-07-19 22:45:27;BTC/EUR;BTC;EUR;SELL;101386.19;0.00523;530.2497737;0.50373729;EUR
2025-07-19 22:45:27;BTC/EUR;BTC;EUR;SELL;101386.19;0.00048;48.6653712;0.0462321;EUR
2025-07-19 22:45:16;BTC/EUR;BTC;EUR;BUY;101388.1;0.00744;754.327464;0.00000707;BTC
2025-07-19 22:45:16;BTC/EUR;BTC;EUR;BUY;101388.1;0.0176;1784.43056;0.00001672;BTC
2025-07-19 22:44:03;BTC/EUR;BTC;EUR;SELL;101376.66;0.00035;35.481831;0.03370774;EUR
2025-07-19 22:44:03;BTC/EUR;BTC;EUR;SELL;101373.09;0.00006;6.0823854;0.00577827;EUR
2025-07-19 22:44:03;BTC/EUR;BTC;EUR;SELL;101370.57;0.00008;8.1096456;0.00770416;EUR
2025-07-19 22:44:03;BTC/EUR;BTC;EUR;SELL;101372.93;0.0005;50.686465;0.04815214;EUR
2025-07-19 22:44:03;BTC/EUR;BTC;EUR;SELL;101372.34;0.01459;1479.0224406;1.40507132;EUR
2025-07-19 22:44:03;BTC/EUR;BTC;EUR;SELL;101376.66;0.00019;19.2615654;0.01829849;EUR
2025-07-19 22:44:03;BTC/EUR;BTC;EUR;SELL;101369.11;0.00928;940.7053408;0.89367007;EUR
2025-07-19 22:43:52;BTC/EUR;BTC;EUR;BUY;101393.93;0.00028;28.3903004;0.00000027;BTC
2025-07-19 22:43:52;BTC/EUR;BTC;EUR;BUY;101391.2;0.00006;6.083472;0.00000006;BTC
2025-07-19 22:43:52;BTC/EUR;BTC;EUR;BUY;101395.25;0.01431;1450.9660275;0.00001359;BTC
2025-07-19 22:43:52;BTC/EUR;BTC;EUR;BUY;101385.45;0.01001;1014.8683545;0.00000951;BTC
2025-07-19 22:43:52;BTC/EUR;BTC;EUR;BUY;101393.93;0.00027;27.3763611;0.00000026;BTC
2025-07-19 22:43:52;BTC/EUR;BTC;EUR;BUY;101394.01;0.00006;6.0836406;0.00000006;BTC
2025-07-19 22:43:52;BTC/EUR;BTC;EUR;BUY;101388.78;0.00006;6.0833268;0.00000006;BTC
2025-07-19 22:42:32;BTC/EUR;BTC;EUR;SELL;101366.75;0.00042;42.574035;0.04044533;EUR
2025-07-19 22:42:32;BTC/EUR;BTC;EUR;SELL;101366.75;0.00744;754.16862;0.71646019;EUR
2025-07-19 22:42:32;BTC/EUR;BTC;EUR;SELL;101366.75;0.00428;433.84969;0.41215721;EUR
2025-07-19 22:42:32;BTC/EUR;BTC;EUR;SELL;101366.75;0.00024;24.32802;0.02311162;EUR
2025-07-19 22:42:32;BTC/EUR;BTC;EUR;SELL;101366.75;0.00663;672.0615525;0.63845847;EUR
2025-07-19 22:42:32;BTC/EUR;BTC;EUR;SELL;101366.75;0.00043;43.5877025;0.04140832;EUR
2025-07-19 22:42:32;BTC/EUR;BTC;EUR;SELL;101366.75;0.00513;520.0114275;0.49401086;EUR
2025-07-19 22:42:32;BTC/EUR;BTC;EUR;SELL;101366.75;0.00043;43.5877025;0.04140832;EUR
2025-07-19 22:42:22;BTC/EUR;BTC;EUR;BUY;101366.76;0.02505;2539.237338;0.0000238;BTC
2025-07-19 22:26:24;WIF/EUR;WIF;EUR;SELL;0.926;78.45;72.6447;0.06901247;EUR
2025-07-19 22:26:24;WIF/EUR;WIF;EUR;SELL;0.926;1175.67;1088.67042;1.0342369;EUR
2025-07-19 22:21:42;BTC/EUR;BTC;EUR;SELL;101258.56;0.00041;41.5160096;0.03944021;EUR
2025-07-19 22:21:42;BTC/EUR;BTC;EUR;SELL;101258.56;0.00007;7.0880992;0.00673369;EUR
2025-07-19 22:21:42;BTC/EUR;BTC;EUR;SELL;101258.56;0.02462;2492.9857472;2.36833646;EUR
2025-07-19 22:21:29;BTC/EUR;BTC;EUR;BUY;101268.7;0.01692;1713.466404;0.00001607;BTC
2025-07-19 22:21:29;BTC/EUR;BTC;EUR;BUY;101268.7;0.00818;828.377966;0.00000777;BTC
2025-07-19 22:18:30;BTC/EUR;BTC;EUR;SELL;101320.78;0.02505;2538.085539;2.41118126;EUR
2025-07-19 22:18:16;BTC/EUR;BTC;EUR;BUY;101317.45;0.01557;1577.5126965;0.00001479;BTC
2025-07-19 22:18:16;BTC/EUR;BTC;EUR;BUY;101317.45;0.00052;52.685074;0.00000049;BTC
2025-07-19 22:18:16;BTC/EUR;BTC;EUR;BUY;101317.45;0.00086;87.133007;0.00000082;BTC
2025-07-19 22:18:16;BTC/EUR;BTC;EUR;BUY;101317.45;0.00783;793.3156335;0.00000744;BTC
2025-07-19 22:18:16;BTC/EUR;BTC;EUR;BUY;101317.45;0.0003;30.395235;0.00000029;BTC
2025-07-19 22:17:03;BTC/EUR;BTC;EUR;SELL;101296.91;0.00897;908.6332827;0.86320162;EUR
2025-07-19 22:17:03;BTC/EUR;BTC;EUR;SELL;101296.91;0.00818;828.6087238;0.78717829;EUR
2025-07-19 22:17:03;BTC/EUR;BTC;EUR;SELL;101296.91;0.0079;800.245589;0.76023331;EUR
2025-07-19 22:16:47;BTC/EUR;BTC;EUR;BUY;101299.26;0.00904;915.7453104;0.00000859;BTC
2025-07-19 22:16:47;BTC/EUR;BTC;EUR;BUY;101299.26;0.00991;1003.8756666;0.00000941;BTC
2025-07-19 22:16:47;BTC/EUR;BTC;EUR;BUY;101299.26;0.00565;572.340819;0.00000537;BTC
2025-07-19 22:16:47;BTC/EUR;BTC;EUR;BUY;101299.26;0.00049;49.6366374;0.00000047;BTC
2025-07-19 22:15:35;BTC/EUR;BTC;EUR;SELL;101288.09;0.02448;2479.5324432;2.35555582;EUR
2025-07-19 22:15:35;BTC/EUR;BTC;EUR;SELL;101294.64;0.00006;6.0776784;0.00577379;EUR
2025-07-19 22:15:35;BTC/EUR;BTC;EUR;SELL;101289.41;0.00006;6.0773646;0.0057735;EUR
2025-07-19 22:15:35;BTC/EUR;BTC;EUR;SELL;101290.17;0.0005;50.645085;0.04811283;EUR
2025-07-19 22:15:22;BTC/EUR;BTC;EUR;BUY;101310.33;0.00177;179.3192841;0.00000168;BTC
2025-07-19 22:15:22;BTC/EUR;BTC;EUR;BUY;101310.33;0.02327;2357.4913791;0.00002211;BTC
2025-07-19 22:15:22;BTC/EUR;BTC;EUR;BUY;101310.33;0.00006;6.0786198;0.00000006;BTC
2025-07-19 22:14:02;BTC/EUR;BTC;EUR;SELL;101304.55;0.01797;1820.4427635;1.72942063;EUR
2025-07-19 22:14:02;BTC/EUR;BTC;EUR;SELL;101304.55;0.00708;717.236214;0.6813744;EUR
2025-07-19 22:13:47;BTC/EUR;BTC;EUR;BUY;101309;0.0246;2492.2014;0.00002337;BTC
2025-07-19 22:13:47;BTC/EUR;BTC;EUR;BUY;101309;0.00012;12.15708;0.00000011;BTC
2025-07-19 22:13:47;BTC/EUR;BTC;EUR;BUY;101309;0.00038;38.49742;0.00000036;BTC
2025-07-19 22:12:35;BTC/EUR;BTC;EUR;SELL;101314.97;0.00803;813.5592091;0.77288125;EUR
2025-07-19 22:12:35;BTC/EUR;BTC;EUR;SELL;101314.97;0.01708;1730.4596876;1.6439367;EUR
2025-07-19 22:12:20;BTC/EUR;BTC;EUR;BUY;101281.98;0.00813;823.4224974;0.00000772;BTC
2025-07-19 22:12:20;BTC/EUR;BTC;EUR;BUY;101281.98;0.01698;1719.7680204;0.00001613;BTC
2025-07-19 22:11:05;BTC/EUR;BTC;EUR;SELL;101283.02;0.0251;2542.203802;2.41509361;EUR
2025-07-19 22:10:50;BTC/EUR;BTC;EUR;BUY;101272.88;0.0005;50.63644;0.00000048;BTC
2025-07-19 22:10:50;BTC/EUR;BTC;EUR;BUY;101268;0.00006;6.07608;0.00000006;BTC
2025-07-19 22:10:50;BTC/EUR;BTC;EUR;BUY;101272.9;0.02401;2431.562329;0.00002281;BTC
2025-07-19 22:10:50;BTC/EUR;BTC;EUR;BUY;101269.38;0.0005;50.63469;0.00000048;BTC
2025-07-19 22:10:50;BTC/EUR;BTC;EUR;BUY;101262.78;0.00006;6.0757668;0.00000006;BTC
2025-07-19 22:02:29;BTC/EUR;BTC;EUR;SELL;101134.7;0.00195;197.212665;0.18735203;EUR
2025-07-19 22:02:29;BTC/EUR;BTC;EUR;SELL;101135.38;0.0005;50.56769;0.04803931;EUR
2025-07-19 22:02:29;BTC/EUR;BTC;EUR;SELL;101147.94;0.00006;6.0688764;0.00576543;EUR
2025-07-19 22:02:29;BTC/EUR;BTC;EUR;SELL;101140.24;0.00425;429.84602;0.40835372;EUR
2025-07-19 22:02:29;BTC/EUR;BTC;EUR;SELL;101137.99;0.0005;50.568995;0.04804055;EUR
2025-07-19 22:02:29;BTC/EUR;BTC;EUR;SELL;101142.72;0.00006;6.0685632;0.00576514;EUR
2025-07-19 22:02:29;BTC/EUR;BTC;EUR;SELL;101147.94;0.00006;6.0688764;0.00576543;EUR
2025-07-19 22:02:29;BTC/EUR;BTC;EUR;SELL;101143.04;0.00054;54.6172416;0.05188638;EUR
2025-07-19 22:02:29;BTC/EUR;BTC;EUR;SELL;101137.5;0.00006;6.06825;0.00576484;EUR
2025-07-19 22:02:29;BTC/EUR;BTC;EUR;SELL;101138;0.01713;1732.49394;1.64586924;EUR
2025-07-19 22:02:16;BTC/EUR;BTC;EUR;BUY;101189.71;0.011;1113.08681;0.00001045;BTC
2025-07-19 22:02:16;BTC/EUR;BTC;EUR;BUY;101189.71;0.014;1416.65594;0.0000133;BTC
2025-07-19 22:02:16;BTC/EUR;BTC;EUR;BUY;101189.71;0.00015;15.1784565;0.00000014;BTC
2025-07-19 22:01:05;BTC/EUR;BTC;EUR;SELL;101214.92;0.0005;50.60746;0.04807709;EUR
2025-07-19 22:01:05;BTC/EUR;BTC;EUR;SELL;101221.02;0.00016;16.1953632;0.0153856;EUR
2025-07-19 22:01:05;BTC/EUR;BTC;EUR;SELL;101215.8;0.00006;6.072948;0.0057693;EUR
2025-07-19 22:01:05;BTC/EUR;BTC;EUR;SELL;101221.02;0.00006;6.0732612;0.0057696;EUR
2025-07-19 22:01:05;BTC/EUR;BTC;EUR;SELL;101211.19;0.0125;1265.139875;1.20188288;EUR
2025-07-19 22:01:05;BTC/EUR;BTC;EUR;SELL;101215.04;0.00763;772.2707552;0.73365722;EUR
2025-07-19 22:01:05;BTC/EUR;BTC;EUR;SELL;101215.03;0.00424;429.1517272;0.40769414;EUR
2025-07-19 22:00:52;BTC/EUR;BTC;EUR;BUY;101230.11;0.00766;775.4226426;0.00000728;BTC
2025-07-19 22:00:52;BTC/EUR;BTC;EUR;BUY;101230.11;0.00063;63.7749693;0.0000006;BTC
2025-07-19 22:00:52;BTC/EUR;BTC;EUR;BUY;101230.11;0.01369;1385.8402059;0.00001301;BTC
2025-07-19 22:00:52;BTC/EUR;BTC;EUR;BUY;101230.11;0.00317;320.8994487;0.00000301;BTC
2025-07-19 21:59:38;WIF/EUR;WIF;EUR;BUY;0.926;1256.57;1163.58382;1.1937415;WIF
2025-07-19 21:56:01;BTC/EUR;BTC;EUR;SELL;101255.5;0.01321;1337.585155;1.2707059;EUR
2025-07-19 21:56:01;BTC/EUR;BTC;EUR;SELL;101255.5;0.00767;776.629685;0.7377982;EUR
2025-07-19 21:56:01;BTC/EUR;BTC;EUR;SELL;101255.5;0.00424;429.32332;0.40785715;EUR
2025-07-19 21:55:51;BTC/EUR;BTC;EUR;BUY;101255.51;0.00087;88.0922937;0.00000083;BTC
2025-07-19 21:55:51;BTC/EUR;BTC;EUR;BUY;101255.51;0.023;2328.87673;0.00002185;BTC
2025-07-19 21:55:51;BTC/EUR;BTC;EUR;BUY;101255.51;0.00128;129.6070528;0.00000122;BTC
2025-07-19 21:53:51;BTC/EUR;BTC;EUR;SELL;101257.64;0.00393;397.9425252;0.3780454;EUR
2025-07-19 21:53:51;BTC/EUR;BTC;EUR;SELL;101257.64;0.00767;776.6460988;0.73781379;EUR
2025-07-19 21:53:51;BTC/EUR;BTC;EUR;SELL;101257.64;0.01352;1369.0032928;1.30055313;EUR
2025-07-19 21:53:41;BTC/EUR;BTC;EUR;BUY;101257.64;0.00961;973.0859204;0.00000913;BTC
2025-07-19 21:53:41;BTC/EUR;BTC;EUR;BUY;101254.48;0.0005;50.62724;0.00000048;BTC
2025-07-19 21:53:41;BTC/EUR;BTC;EUR;BUY;101257.65;0.01429;1446.9718185;0.00001358;BTC
2025-07-19 21:53:41;BTC/EUR;BTC;EUR;BUY;101257.56;0.00006;6.0754536;0.00000006;BTC
2025-07-19 21:53:41;BTC/EUR;BTC;EUR;BUY;101252.47;0.0007;70.876729;0.00000067;BTC
